@relation ./ressources/ARFF/2014_05_13_10_10_17.arff

@attribute Time numeric
@attribute Number_of_rooms numeric
@attribute _____Separator_____1 numeric
@attribute Human?1 numeric
@attribute Temperature1 numeric
@attribute Luminosite1 numeric
@attribute Hauteur1 numeric
@attribute Volume1 numeric
@attribute _Fenetre_1.5 numeric
@attribute Open?1.6 numeric
@attribute _Porte_1.7 numeric
@attribute Open?1.8 numeric
@attribute _Fenetre_1.9 numeric
@attribute Open?1.10 numeric
@attribute _____Separator_____2 numeric
@attribute Human?2 numeric
@attribute Temperature2 numeric
@attribute Luminosite2 numeric
@attribute Hauteur2 numeric
@attribute Volume2 numeric
@attribute _Thermique_2.5 numeric
@attribute Power2.6 numeric
@attribute _Thermique_2.7 numeric
@attribute Power2.8 numeric
@attribute _Thermique_2.9 numeric
@attribute Power2.10 numeric
@attribute _Fenetre_2.11 numeric
@attribute Open?2.12 numeric
@attribute _Fenetre_2.13 numeric
@attribute Open?2.14 numeric
@attribute _Porte_2.15 numeric
@attribute Open?2.16 numeric
@attribute _Porte_2.17 numeric
@attribute Open?2.18 numeric
@attribute _____Separator_____3 numeric
@attribute Human?3 numeric
@attribute Temperature3 numeric
@attribute Luminosite3 numeric
@attribute Hauteur3 numeric
@attribute Volume3 numeric
@attribute _Lampe_3.5 numeric
@attribute Power3.6 numeric
@attribute _Lampe_3.7 numeric
@attribute Power3.8 numeric
@attribute _Porte_3.9 numeric
@attribute Open?3.10 numeric
@attribute _Porte_3.11 numeric
@attribute Open?3.12 numeric
@attribute _Porte_3.13 numeric
@attribute Open?3.14 numeric
@attribute _Porte_3.15 numeric
@attribute Open?3.16 numeric
@attribute _____Separator_____4 numeric
@attribute Human?4 numeric
@attribute Temperature4 numeric
@attribute Luminosite4 numeric
@attribute Hauteur4 numeric
@attribute Volume4 numeric
@attribute _Porte_4.5 numeric
@attribute Open?4.6 numeric
@attribute _Porte_4.7 numeric
@attribute Open?4.8 numeric
@attribute _____Separator_____5 numeric
@attribute Human?5 numeric
@attribute Temperature5 numeric
@attribute Luminosite5 numeric
@attribute Hauteur5 numeric
@attribute Volume5 numeric
@attribute _Porte_5.5 numeric
@attribute Open?5.6 numeric
@attribute _Porte_5.7 numeric
@attribute Open?5.8 numeric
@attribute _Porte_5.9 numeric
@attribute Open?5.10 numeric

@data
31605000,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,15.822599,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,15.822599,3,84,112,0,112,1,95,0,11.597248,31.645197,3,27,112,1,112,1,112,1
31605500,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,15.822599,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,15.822599,3,84,112,0,112,0,95,0,11.597248,31.645197,3,27,112,1,112,1,112,0
31606000,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,15.822599,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,0,3,84,112,0,112,0,95,0,11.597248,31.645197,3,27,112,1,112,1,112,0
31607500,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,15.822599,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,0,3,84,112,0,112,1,95,0,11.597248,31.645197,3,27,112,1,112,1,112,1
31608000,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,15.822599,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,15.822599,3,84,112,0,112,1,95,1,11.597248,31.645197,3,27,112,1,112,1,112,1
31615500,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,15.822599,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,15.822599,3,84,112,0,112,1,95,0,11.597248,31.645197,3,27,112,1,112,1,112,1
31616000,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,15.822599,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.822599,3,84,112,0,112,1,95,0,11.597248,31.645197,3,27,112,1,112,0,112,1
31616500,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,396,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.822599,3,84,112,0,112,1,95,0,11.597248,31.645197,3,27,112,1,112,0,112,1
31617000,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,39.6,3,30,108,396,108,396,112,0,112,0,112,0,112,0,95,0,13.08419,15.822599,3,84,112,0,112,1,95,0,11.597248,31.645197,3,27,112,1,112,0,112,1
31617500,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,79.2,3,30,108,0,108,396,112,0,112,0,112,0,112,0,95,0,13.08419,15.822599,3,84,112,0,112,1,95,0,11.597248,31.645197,3,27,112,1,112,0,112,1
31618000,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,39.6,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.822599,3,84,112,0,112,1,95,0,11.597248,31.645197,3,27,112,1,112,0,112,1
31618500,5,95,0,6.435472,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.290394,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.822599,3,84,112,0,112,1,95,0,11.597248,31.645197,3,27,112,1,112,0,112,1
31620000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31623500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31624000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,1,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,0,11.525855,31.835831,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31624500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,1,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,31.835831,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31625000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,1,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31632500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,1,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31633000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,1,11.525855,31.835831,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31633500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,31.835831,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31634000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31643000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,0,13.08419,15.917915,3,84,112,1,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31643500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,1,13.08419,15.917915,3,84,112,1,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31644000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31649000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,1,13.08419,15.917915,3,84,112,1,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31649500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,0,13.08419,15.917915,3,84,112,1,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31650000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31650500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,396,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31651000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,39.6,3,30,108,396,108,396,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31651500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,79.2,3,30,108,0,108,396,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31652000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,39.6,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31652500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31661500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31662000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,1,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,0,11.525855,31.835831,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31662500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,1,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,31.835831,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31663000,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,1,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,0,11.597248,31.835831,3,27,112,1,112,0,112,1
31670500,5,95,0,6.446932,0,0,0,102,1,112,0,102,1,95,0,10.097956,63.671662,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,15.917915,3,84,112,0,112,1,95,1,11.597248,31.835831,3,27,112,1,112,0,112,1
31680000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,13.08419,16.013232,3,84,112,0,112,1,95,0,11.597248,32.026465,3,27,112,1,112,0,112,1
31680500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,13.08419,16.013232,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31681000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31692500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,1,13.08419,0,3,84,112,1,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31693000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,0,13.08419,0,3,84,112,1,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31693500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31694000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,396,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31694500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,39.6,3,30,108,396,108,396,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31695000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,79.2,3,30,108,0,108,396,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31695500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,39.6,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31696000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31705000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31705500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,1,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,0,11.525855,32.026465,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31706000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,1,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,32.026465,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31706500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,1,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31718000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,1,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31718500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,1,11.525855,32.026465,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31719000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,32.026465,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31719500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,0,112,0
31724500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,1,112,0
31725000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.013232,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,0,3,84,112,0,112,0,95,1,11.597248,32.026465,3,27,112,1,112,1,112,0
31732500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.013232,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,0,3,84,112,0,112,1,95,1,11.597248,32.026465,3,27,112,1,112,1,112,1
31733000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.013232,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,16.013232,3,84,112,0,112,1,95,0,11.597248,32.026465,3,27,112,1,112,1,112,1
31733500,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.013232,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,16.013232,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,1,112,0
31734000,5,95,0,6.45865,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.052929,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.013232,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.026465,3,27,112,1,112,1,112,0
31740000,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.108549,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.217098,3,27,112,1,112,1,112,0
31742500,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.108549,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,0,3,84,112,0,112,1,95,0,11.597248,32.217098,3,27,112,1,112,1,112,1
31743000,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.108549,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,16.108549,3,84,112,0,112,1,95,1,11.597248,32.217098,3,27,112,1,112,1,112,1
31752500,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,1,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.108549,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,16.108549,3,84,112,0,112,1,95,0,11.597248,32.217098,3,27,112,1,112,1,112,1
31753000,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,1,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,11.525855,16.108549,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,16.108549,3,84,112,0,112,1,95,0,11.597248,32.217098,3,27,112,0,112,1,112,1
31753500,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,1,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,0,3,84,112,0,112,1,95,0,11.597248,0,3,27,112,0,112,1,112,1
31760000,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,1,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,0,3,84,112,0,112,1,95,0,11.597248,0,3,27,112,1,112,1,112,1
31760500,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.108549,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,13.08419,16.108549,3,84,112,0,112,1,95,1,11.597248,32.217098,3,27,112,1,112,1,112,1
31770000,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.108549,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,16.108549,3,84,112,0,112,1,95,0,11.597248,32.217098,3,27,112,1,112,1,112,1
31770500,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.108549,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,16.108549,3,84,112,0,112,0,95,0,11.597248,32.217098,3,27,112,1,112,1,112,0
31771000,5,95,0,6.470634,0,0,0,102,1,112,0,102,1,95,0,10.097956,64.434196,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,11.525855,16.108549,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,13.08419,0,3,84,112,0,112,0,95,0,11.597248,32.217098,3,27,112,1,112,1,112,0
